t,lead_h,record_utc,z,airspeed,temperature_C,pressure_hPa,density_kg_m3,humidity,wind_x,wind_y,ice_mass_kg
4.599999999999992,0.4599999999999992,2026-09-05 23:00,0.5923976622617498,5.731128808745713,16.68842721861529,1015.2928978916195,1.2124896090566406,0.9092090036973991,-2.1843023631561373,2.3834303771255225,0.0
4.6499999999999915,0.46499999999999914,2026-09-05 23:00,0.5863702937891753,5.764012006594109,16.688382459591026,1015.2910573779743,1.2124875588494077,0.9092145201931827,-2.187493176243833,2.4095950059641402,0.0
4.699999999999991,0.46999999999999914,2026-09-05 23:00,0.5799925331370301,5.798791992778584,16.68833997811589,1015.2892589555285,1.212485548573367,0.9092200366889663,-2.190273309737724,2.4368837509400922,0.0
4.749999999999991,0.4749999999999991,2026-09-05 23:00,0.573265207585244,5.8356904295287055,16.68829976881267,1015.2875025249846,1.2124835781343886,0.90922555318475,-2.192621724917366,2.465146658585164,0.0
4.799999999999991,0.4799999999999991,2026-09-05 23:00,0.5661887357489277,5.875011299796323,16.688261828960265,1015.2857880361366,1.212481647484913,0.9092310696805336,-2.1945172982151817,2.4942273714536074,0.0
4.849999999999991,0.48499999999999904,2026-09-05 23:00,0.5587629244400107,5.917170040876094,16.688226159814405,1015.2841155122754,1.2124797566471046,0.9092365861763172,-2.195938626912722,2.52396350150613,0.0
4.899999999999991,0.48999999999999905,2026-09-05 23:00,0.5509866809642686,5.96273389471564,16.688192768477677,1015.2824850847531,1.2124779057456452,0.9092421026721008,-2.1968637532635915,2.5541869122699667,0.0
4.94999999999999,0.49499999999999905,2026-09-05 23:00,0.5428576604010966,6.012478103365531,16.68816167019196,1015.2808970353468,1.212476095047921,0.9092476191678844,-2.197269808306026,2.5847239005154625,0.0
4.99999999999999,0.49999999999999906,2026-09-05 23:00,0.5343718460389677,6.06746409752879,16.688132891065948,1015.2793518466635,1.2124743250118444,0.909253135663668,-2.197132561787285,2.6153952505082105,0.0
5.04999999999999,0.504999999999999,2026-09-06 00:00,0.5255230254155556,6.129146688819223,16.688106471480694,1015.2778502650847,1.2124725963455687,0.9092586521594518,-2.1964258375877246,2.646016100018141,0.0
5.09999999999999,0.509999999999999,2026-09-06 00:00,0.5163020774858154,6.199514641093455,16.68808247072286,1015.2763933863897,1.212470910088719,0.9092641686552354,-2.195120714081697,2.67639550436663,0.0
5.14999999999999,0.514999999999999,2026-09-06 00:00,0.5066959198542642,6.2812541665248975,16.688060973828158,1015.2749827822298,1.2124692677323787,0.909269685151019,-2.1931843666077238,2.7063354992461517,0.0
