# t,x,z,Vx,Vz,T,L,D,R,N_water
1.600000000000000033e-02,2.061476874970521456e-01,2.997170970350278552e+01,1.289331332821405596e+01,-1.733687209164994192e+00,1.890412321440179255e+01,1.193377271340296375e+03,8.104834453886265067e+01,8.104834453886265067e+01,0.000000000000000000e+00
1.700000000000000122e-02,2.190421584918934850e-01,2.996998036427655165e+01,1.289447099484134540e+01,-1.729339226232936344e+00,1.890338242971482430e+01,1.189807947803525167e+03,8.091459970915605027e+01,8.091459970915605027e+01,0.000000000000000000e+00
1.800000000000000211e-02,2.319377782479123129e-01,2.996825533143354292e+01,1.289561975601882793e+01,-1.725032843008997618e+00,1.890264394107071766e+01,1.186272895665452552e+03,8.078258736682688834e+01,8.078258736682688834e+01,0.000000000000000000e+00
1.899999999999999953e-02,2.448345379681006462e-01,2.996653456376983371e+01,1.289675972018834571e+01,-1.720767663709894091e+00,1.890190773355239884e+01,1.182771787912169202e+03,8.065228287020258335e+01,8.065228287020258335e+01,0.000000000000000000e+00
2.000000000000000042e-02,2.577324289624051690e-01,2.996481802047358656e+01,1.289789099430451458e+01,-1.716543296248655759e+00,1.890117379226287042e+01,1.179304300628873989e+03,8.052366196670182319e+01,8.052366196670182319e+01,0.000000000000000000e+00
2.100000000000000130e-02,2.706314426462626543e-01,2.996310566112138574e+01,1.289901368385746139e+01,-1.712359352201410667e+00,1.890044210232757749e+01,1.175870112970540731e+03,8.039670078618436833e+01,8.039670078618436833e+01,0.000000000000000000e+00
2.199999999999999872e-02,2.835315705391578400e-01,2.996139744567460994e+01,1.290012789289518658e+01,-1.708215446774440149e+00,1.889971264889632963e+01,1.172468907132853246e+03,8.027137583441931667e+01,8.027137583441931667e+01,0.000000000000000000e+00
2.299999999999999961e-02,2.964328042632033977e-01,2.995969333447583693e+01,1.290123372404555013e+01,-1.704111198771505409e+00,1.889898541714548230e+01,1.169100368323430985e+03,8.014766398667170222e+01,8.014766398667170222e+01,0.000000000000000000e+00
2.400000000000000050e-02,3.093351355417413018e-01,2.995799328824527663e+01,1.290233127853789696e+01,-1.700046230561442773e+00,1.889826039227986954e+01,1.165764184733336606e+03,8.002554248140410209e+01,8.002554248140410209e+01,0.000000000000000000e+00
2.500000000000000139e-02,3.222385561979655977e-01,2.995629726807722903e+01,1.290342065622431811e+01,-1.696020168046024956e+00,1.889753755953474368e+01,1.162460047508857087e+03,7.990498891409150417e+01,7.990498891409150417e+01,0.000000000000000000e+00
2.600000000000000228e-02,3.351430581535661535e-01,2.995460523543660258e+01,1.290450195560056557e+01,-1.692032640628090112e+00,1.889681690417764415e+01,1.159187650723559727e+03,7.978598123114731777e+01,7.978598123114731777e+01,0.000000000000000000e+00
2.699999999999999969e-02,3.480486334273927840e-01,2.995291715215542183e+01,1.290557527382661362e+01,-1.688083281179932005e+00,1.889609841151014180e+01,1.155946691350620995e+03,7.966849772395838158e+01,7.966849772395838158e+01,0.000000000000000000e+00
2.800000000000000058e-02,3.609552741341396920e-01,2.995123298042940974e+01,1.290664070674688269e+01,-1.684171726011954195e+00,1.889538206686966149e+01,1.152736869235422773e+03,7.955251702302706462e+01,7.955251702302706462e+01,0.000000000000000000e+00
2.900000000000000147e-02,3.738629724830498380e-01,2.994955268281456640e+01,1.290769834891012913e+01,-1.680297614841584020e+00,1.889466785563111983e+01,1.149557887068409855e+03,7.943801809221812960e+01,7.943801809221812960e+01,0.000000000000000000e+00
2.999999999999999889e-02,3.867717207766388499e-01,2.994787622222380463e+01,1.290874829358900477e+01,-1.676460590762445246e+00,1.889395576320858083e+01,1.146409450358220056e+03,7.932498022310912233e+01,7.932498022310912233e+01,0.000000000000000000e+00
3.099999999999999978e-02,3.996815114094381394e-01,2.994620356192358912e+01,1.290979063279929484e+01,-1.672660300213788309e+00,1.889324577505683678e+01,1.143291267405056942e+03,7.921338302944133147e+01,7.921338302944133147e+01,0.000000000000000000e+00
3.200000000000000067e-02,4.125923368667570035e-01,2.994453466553063947e+01,1.291082545731883791e+01,-1.668896392950175667e+00,1.889253787667288975e+01,1.140203049274337673e+03,7.910320644167056514e+01,7.910320644167056514e+01,0.000000000000000000e+00
3.300000000000000155e-02,4.255041897234631554e-01,2.994286949700862976e+01,1.291185285670613148e+01,-1.665168522011420738e+00,1.889183205359751483e+01,1.137144509770582772e+03,7.899443070161520097e+01,7.899443070161520097e+01,0.000000000000000000e+00
3.400000000000000244e-02,4.384170626427817963e-01,2.994120802066493781e+01,1.291287291931863734e+01,-1.661476343692779745e+00,1.889112829141661720e+01,1.134115365411561015e+03,7.888703635719977569e+01,7.888703635719977569e+01,0.000000000000000000e+00
3.500000000000000333e-02,4.513309483751125617e-01,2.993955020114742283e+01,1.291388573233078141e+01,-1.657819517515392693e+00,1.889042657576261064e+01,1.131115335402679875e+03,7.878100425729232370e+01,7.878100425729232370e+01,0.000000000000000000e+00
3.600000000000000422e-02,4.642458397568642314e-01,2.993789600344122448e+01,1.291489138175165863e+01,-1.654197706196974593e+00,1.888972689231574265e+01,1.128144141611624718e+03,7.867631554663427096e+01,7.867631554663427096e+01,0.000000000000000000e+00
3.699999999999999817e-02,4.771617297093067034e-01,2.993624539286560093e+01,1.291588995244244664e+01,-1.650610575622752707e+00,1.888902922680544449e+01,1.125201508543245382e+03,7.857295166086062466e+01,7.857295166086062466e+01,0.000000000000000000e+00
3.799999999999999906e-02,4.900786112374402315e-01,2.993459833507078471e+01,1.291688152813353874e+01,-1.647057794816650045e+00,1.888833356501146454e+01,1.122287163314668987e+03,7.847089432160829858e+01,7.847089432160829858e+01,0.000000000000000000e+00
3.899999999999999994e-02,5.029964774288816498e-01,2.993295479603487053e+01,1.291786619144138726e+01,-1.643539035912711554e+00,1.888763989276514721e+01,1.119400835630671281e+03,7.837012553171288687e+01,7.837012553171288687e+01,0.000000000000000000e+00
4.000000000000000083e-02,5.159153214527667508e-01,2.993131474206074216e+01,1.291884402388508235e+01,-1.640053974126773229e+00,1.888694819595048102e+01,1.116542257759263748e+03,7.827062757048936703e+01,7.827062757048936703e+01,0.000000000000000000e+00
4.100000000000000172e-02,5.288351365586694275e-01,2.992967813977301361e+01,1.291981510590265003e+01,-1.636602287728371685e+00,1.888625846050535628e+01,1.113711164507527428e+03,7.817238298909806815e+01,7.817238298909806815e+01,0.000000000000000000e+00
4.200000000000000261e-02,5.417559160755365255e-01,2.992804495611500215e+01,1.292077951686709447e+01,-1.633183658012891781e+00,1.888557067242245324e+01,1.110907293197672061e+03,7.807537460599219514e+01,7.807537460599219514e+01,0.000000000000000000e+00
4.300000000000000350e-02,5.546776534106386825e-01,2.992641515834572985e+01,1.292173733510216671e+01,-1.629797769273952257e+00,1.888488481775037187e+01,1.108130383643323057e+03,7.797958550244653964e+01,7.797958550244653964e+01,0.000000000000000000e+00
4.399999999999999745e-02,5.676003420485365991e-01,2.992478871403695351e+01,1.292268863789788647e+01,-1.626444308776026082e+00,1.888420088259463370e+01,1.105380178126038345e+03,7.788499901816572901e+01,7.788499901816572901e+01,0.000000000000000000e+00
4.499999999999999833e-02,5.805239755500624099e-01,2.992316559107022655e+01,1.292363350152580637e+01,-1.623122966727294614e+00,1.888351885311848477e+01,1.102656421372040541e+03,7.779159874696978250e+01,7.779159874696978250e+01,0.000000000000000000e+00
4.599999999999999922e-02,5.934485475513164854e-01,2.992154575763397517e+01,1.292457200125403283e+01,-1.619833436252734460e+00,1.888283871554401827e+01,1.099958860529185358e+03,7.769936853255711640e+01,7.769936853255711640e+01,0.000000000000000000e+00
4.700000000000000011e-02,6.063740517626784454e-01,2.991992918222060638e+01,1.292550421136199823e+01,-1.616575413367434599e+00,1.888216045615284244e+01,1.097287245144128065e+03,7.760829246434140316e+01,7.760829246434140316e+01,0.000000000000000000e+00
4.800000000000000100e-02,6.193004819678334938e-01,2.991831583362365521e+01,1.292643020515499508e+01,-1.613348596950141767e+00,1.888148406128699719e+01,1.094641327139728219e+03,7.751835487336330743e+01,7.751835487336330743e+01,0.000000000000000000e+00
4.900000000000000189e-02,6.322278320228119641e-01,2.991670568093493898e+01,1.292735005497847389e+01,-1.610152688717034097e+00,1.888080951734982094e+01,1.092020860792654275e+03,7.742954032827383060e+01,7.742954032827383060e+01,0.000000000000000000e+00
5.000000000000000278e-02,6.451560958550440761e-01,2.991509869354174356e+01,1.292826383223211728e+01,-1.606987393195719038e+00,1.888013681080659723e+01,1.089425602711208057e+03,7.734183363138890854e+01,7.734183363138890854e+01,0.000000000000000000e+00
5.100000000000000366e-02,6.580852674624277920e-01,2.991349484112404511e+01,1.292917160738367599e+01,-1.603852417699456412e+00,1.887946592818534697e+01,1.086855311813354319e+03,7.725521981481360001e+01,7.725521981481360001e+01,0.000000000000000000e+00
5.200000000000000455e-02,6.710153409124103296e-01,2.991189409365174257e+01,1.293007344998258645e+01,-1.600747472301603302e+00,1.887879685607752833e+01,1.084309749304961997e+03,7.716968413663478543e+01,7.716968413663478543e+01,0.000000000000000000e+00
5.299999999999999850e-02,6.839463103410836631e-01,2.991029642138193267e+01,1.293096942867337162e+01,-1.597672269810279433e+00,1.887812958113865491e+01,1.081788678658250319e+03,7.708521207718095525e+01,7.708521207718095525e+01,0.000000000000000000e+00
5.399999999999999939e-02,6.968781699522924589e-01,2.990870179485618863e+01,1.293185961120881977e+01,-1.594626525743251699e+00,1.887746409008906312e+01,1.079291865590443422e+03,7.700178933534846237e+01,7.700178933534846237e+01,0.000000000000000000e+00
5.500000000000000028e-02,7.098109140167554454e-01,2.990711018489788486e+01,1.293274406446295899e+01,-1.591609958303036532e+00,1.887680036971433140e+01,1.076819078042614137e+03,7.691940182499115508e+01,7.691940182499115508e+01,0.000000000000000000e+00
5.600000000000000117e-02,7.227445368711992169e-01,2.990552156260953254e+01,1.293362285444381676e+01,-1.588622288352217193e+00,1.887613840686599431e+01,1.074370086158740833e+03,7.683803567137509560e+01,7.683803567137509560e+01,0.000000000000000000e+00
5.700000000000000205e-02,7.356790329175052490e-01,2.990393589937014340e+01,1.293449604630597882e+01,-1.585663239388976908e+00,1.887547818846203640e+01,1.071944662264959334e+03,7.675767720769501068e+01,7.675767720769501068e+01,0.000000000000000000e+00
5.800000000000000294e-02,7.486143966218682388e-01,2.990235316683262212e+01,1.293536370436294547e+01,-1.582732537522842930e+00,1.887481970148747479e+01,1.069542580849006754e+03,7.667831297165170668e+01,7.667831297165170668e+01,0.000000000000000000e+00
5.900000000000000383e-02,7.615506225139675456e-01,2.990077333692117278e+01,1.293622589209928897e+01,-1.579829911450642443e+00,1.887416293299473580e+01,1.067163618539858362e+03,7.659992970208983820e+01,7.659992970208983820e+01,0.000000000000000000e+00
5.999999999999999778e-02,7.744877051861501771e-01,2.989919638182874095e+01,1.293708267218261909e+01,-1.576955092432668737e+00,1.887350787010421982e+01,1.064807554087563176e+03,7.652251433569486494e+01,7.652251433569486494e+01,0.000000000000000000e+00
6.099999999999999867e-02,7.874256392926255455e-01,2.989762227401447348e+01,1.293793410647535680e+01,-1.574107814269053218e+00,1.887285450000471698e+01,1.062474168343266001e+03,7.644605400374781823e+01,7.644605400374781823e+01,0.000000000000000000e+00
6.199999999999999956e-02,8.003644195486718793e-01,2.989605098620119605e+01,1.293878025604631787e+01,-1.571287813276346146e+00,1.887220280995380151e+01,1.060163244239413189e+03,7.637053602893666948e+01,7.637053602893666948e+01,0.000000000000000000e+00
6.300000000000000044e-02,8.133040407298539609e-01,2.989448249137293345e+01,1.293962118118211713e+01,-1.568494828264300311e+00,1.887155278727824026e+01,1.057874566770155525e+03,7.629594792222420097e+01,7.629594792222420097e+01,0.000000000000000000e+00
6.400000000000000133e-02,8.262444976712522982e-01,2.989291676277241905e+01,1.294045694139838787e+01,-1.565728600512858781e+00,1.887090441937436580e+01,1.055607922971923927e+03,7.622227737976986361e+01,7.622227737976986361e+01,0.000000000000000000e+00
6.500000000000000222e-02,8.391857852667030659e-01,2.989135377389866832e+01,1.294128759545082019e+01,-1.562988873749344254e+00,1.887025769370842454e+01,1.053363101904198402e+03,7.614951227990628979e+01,7.614951227990628979e+01,0.000000000000000000e+00
6.600000000000000311e-02,8.521278984680491497e-01,2.988979349850454170e+01,1.294211320134603049e+01,-1.560275394125848258e+00,1.886961259781682898e+01,1.051139894630447088e+03,7.607764068016787462e+01,7.607764068016787462e+01,0.000000000000000000e+00
6.700000000000000400e-02,8.650708322844014031e-01,2.988823591059434648e+01,1.294293381635225693e+01,-1.557587910196819303e+00,1.886896911930655563e+01,1.048938094199252873e+03,7.600665081437166748e+01,7.600665081437166748e+01,0.000000000000000000e+00
6.800000000000000488e-02,8.780145817814112297e-01,2.988668098442144938e+01,1.294374949700987898e+01,-1.554926172896847314e+00,1.886832724585538656e+01,1.046757495625618958e+03,7.593653108974955046e+01,7.593653108974955046e+01,0.000000000000000000e+00
6.900000000000000577e-02,8.909591420805530460e-01,2.988512869448593179e+01,1.294456029914178430e+01,-1.552289935518644581e+00,1.886768696521214750e+01,1.044597895872439267e+03,7.586727008412938744e+01,7.586727008412938744e+01,0.000000000000000000e+00
7.000000000000000666e-02,9.039045083584166251e-01,2.988357901553224139e+01,1.294536627786355787e+01,-1.549678953691220107e+00,1.886704826519688893e+01,1.042459093832151893e+03,7.579885654316616694e+01,7.579885654316616694e+01,0.000000000000000000e+00
7.100000000000000755e-02,9.168506758460100992e-01,2.988203192254688290e+01,1.294616748759351843e+01,-1.547092985358246242e+00,1.886641113370126277e+01,1.040340890308566259e+03,7.573127937762122031e+01,7.573127937762122031e+01,0.000000000000000000e+00
7.200000000000000844e-02,9.297976398280727306e-01,2.988048739075612659e+01,1.294696398206259680e+01,-1.544531790756617173e+00,1.886577555868857559e+01,1.038243087998852616e+03,7.566452766068836411e+01,7.566452766068836411e+01,0.000000000000000000e+00
7.299999999999999545e-02,9.427453956423967885e-01,2.987894539562373097e+01,1.294775581432405254e+01,-1.541995132395195700e+00,1.886514152819399470e+01,1.036165491475706403e+03,7.559859062536672525e+01,7.559859062536672525e+01,0.000000000000000000e+00
7.399999999999999634e-02,9.556939386791598601e-01,2.987740591284869751e+01,1.294854303676304852e+01,-1.539482775033749418e+00,1.886450903032475779e+01,1.034107907169679038e+03,7.553345766187938182e+01,7.553345766187938182e+01,0.000000000000000000e+00
7.499999999999999722e-02,9.686432643802659337e-01,2.987586891836303593e+01,1.294932570110606562e+01,-1.536994485662072085e+00,1.886387805326023681e+01,1.032070143351674005e+03,7.546911831513654079e+01,7.546911831513654079e+01,0.000000000000000000e+00
7.599999999999999811e-02,9.815933682386961401e-01,2.987433438832955801e+01,1.295010385843017531e+01,-1.534530033479290623e+00,1.886324858525215831e+01,1.030052010115608937e+03,7.540556228224282620e+01,7.540556228224282620e+01,0.000000000000000000e+00
7.699999999999999900e-02,9.945442457978682649e-01,2.987280229913968554e+01,1.295087755917216477e+01,-1.532089189873355961e+00,1.886262061462462825e+01,1.028053319361234117e+03,7.534277941004756940e+01,7.534277941004756940e+01,0.000000000000000000e+00
7.799999999999999989e-02,1.007495892651005809e+00,2.987127262741128320e+01,1.295164685313752173e+01,-1.529671728400715969e+00,1.886199412977425283e+01,1.026073884777120611e+03,7.528075969273784551e+01,7.528075969273784551e+01,0.000000000000000000e+00
7.900000000000000078e-02,1.020448304440515042e+00,2.986974534998651620e+01,1.295241178950927541e+01,-1.527277424766168012e+00,1.886136911917018111e+01,1.024113521823799601e+03,7.521949326947257930e+01,7.521949326947257930e+01,0.000000000000000000e+00
8.000000000000000167e-02,1.033401476857371826e+00,2.986822044392971165e+01,1.295317241685670773e+01,-1.524906056802892484e+00,1.886074557135426133e+01,1.022172047717068949e+03,7.515897042205840251e+01,7.515897042205840251e+01,0.000000000000000000e+00
8.100000000000000255e-02,1.046355405640515768e+00,2.986669788652525881e+01,1.295392878314391538e+01,-1.522557404452662633e+00,1.886012347494096986e+01,1.020249281411446077e+03,7.509918157266471894e+01,7.509918157266471894e+01,0.000000000000000000e+00
8.200000000000000344e-02,1.059310086576253918e+00,2.986517765527551305e+01,1.295468093573825286e+01,-1.520231249746231805e+00,1.885950281861748223e+01,1.018345043583780580e+03,7.504011728157857419e+01,7.504011728157857419e+01,0.000000000000000000e+00
8.300000000000000433e-02,1.072265515497672572e+00,2.986365972789872814e+01,1.295542892141863867e+01,-1.517927376783894555e+00,1.885888359114374069e+01,1.016459156617026792e+03,7.498176824499874726e+01,7.498176824499874726e+01,0.000000000000000000e+00
8.400000000000000522e-02,1.085221688284056407e+00,2.986214408232701345e+01,1.295617278638372660e+01,-1.515645571716222717e+00,1.885826578135232978e+01,1.014591444584149031e+03,7.492412529286639256e+01,7.492412529286639256e+01,0.000000000000000000e+00
8.500000000000000611e-02,1.098178600860316267e+00,2.986063069670428760e+01,1.295691257625996506e+01,-1.513385622724972235e+00,1.885764937814863274e+01,1.012741733232204865e+03,7.486717938673506012e+01,7.486717938673506012e+01,0.000000000000000000e+00
8.600000000000000699e-02,1.111136249196425840e+00,2.985911954938428181e+01,1.295764833610951783e+01,-1.511147320004161632e+00,1.885703437051064313e+01,1.010909849966550951e+03,7.481092161767536197e+01,7.481092161767536197e+01,0.000000000000000000e+00
8.700000000000000788e-02,1.124094629306863879e+00,2.985761061892853974e+01,1.295838011043806937e+01,-1.508930455741319676e+00,1.885642074748903951e+01,1.009095623835215065e+03,7.475534320421689927e+01,7.475534320421689927e+01,0.000000000000000000e+00
8.799999999999999489e-02,1.137053737250066421e+00,2.985610388410444216e+01,1.295910794320250758e+01,-1.506734824098900694e+00,1.885580849820707172e+01,1.007298885513406162e+03,7.470043549032517660e+01,7.470043549032517660e+01,0.000000000000000000e+00
8.899999999999999578e-02,1.150013569127884994e+00,2.985459932388324589e+01,1.295983187781849288e+01,-1.504560221195866854e+00,1.885519761186052534e+01,1.005519467288166538e+03,7.464618994341266500e+01,7.464618994341266500e+01,0.000000000000000000e+00
8.999999999999999667e-02,1.162974121085052825e+00,2.985309691743815819e+01,1.296055195716790465e+01,-1.502406445089435660e+00,1.885458807771766132e+01,1.003757203043179516e+03,7.459259815238509361e+01,7.459259815238509361e+01,0.000000000000000000e+00
9.099999999999999756e-02,1.175935389308659040e+00,2.985159664414240055e+01,1.296126822360617759e+01,-1.500273295756991088e+00,1.885397988511906320e+01,1.002011928243704801e+03,7.453965182571994319e+01,7.453965182571994319e+01,0.000000000000000000e+00
9.199999999999999845e-02,1.188897370027628630e+00,2.985009848356732221e+01,1.296198071896952086e+01,-1.498160575078157697e+00,1.885337302347765842e+01,1.000283479921664593e+03,7.448734278957870458e+01,7.448734278957870458e+01,0.000000000000000000e+00
9.299999999999999933e-02,1.201860059512210643e+00,2.984860241548050652e+01,1.296268948458203596e+01,-1.496068086817035514e+00,1.885276748227846966e+01,9.985716966608648590e+02,7.443566298595088426e+01,7.443566298595088426e+01,0.000000000000000000e+00
9.400000000000000022e-02,1.214823454073473252e+00,2.984710841984390228e+01,1.296339456126271550e+01,-1.493995636604595445e+00,1.885216325107860769e+01,9.968764185823573598e+02,7.438460447082999849e+01,7.438460447082999849e+01,0.000000000000000000e+00
9.500000000000000111e-02,1.227787550062805488e+00,2.984561647681197982e+01,1.296409598933234264e+01,-1.491943031921232343e+00,1.885156031950711863e+01,9.951974873299359388e+02,7.433415941242051872e+01,7.433415941242051872e+01,0.000000000000000000e+00
9.600000000000000200e-02,1.240752343871425856e+00,2.984412656672990138e+01,1.296479380862027853e+01,-1.489910082079476172e+00,1.885095867726479213e+01,9.935347460557690056e+02,7.428432008937532771e+01,7.428432008937532771e+01,0.000000000000000000e+00
9.700000000000000289e-02,1.253717831929896942e+00,2.984263867013169502e+01,1.296548805847115382e+01,-1.487896598206858823e+00,1.885035831412408314e+01,9.918880394061674224e+02,7.423507888906331686e+01,7.423507888906331686e+01,0.000000000000000000e+00
9.800000000000000377e-02,1.266684010707648467e+00,2.984115276773846759e+01,1.296617877775145189e+01,-1.485902393228935692e+00,1.884975921992894499e+01,9.902572135074877906e+02,7.418642830586657055e+01,7.418642830586657055e+01,0.000000000000000000e+00
9.900000000000000466e-02,1.279650876712504548e+00,2.983966884045661416e+01,1.296686600485600138e+01,-1.483927281852460256e+00,1.884916138459458779e+01,9.886421159521572690e+02,7.413836093950584427e+01,7.413836093950584427e+01,0.000000000000000000e+00
1.000000000000000056e-01,1.292618426490218964e+00,2.983818686937606657e+01,1.296754977771435691e+01,-1.481971080548710962e+00,1.884856479810744290e+01,9.870425957848447069e+02,7.409086949339555872e+01,7.409086949339555872e+01,0.000000000000000000e+00
1.010000000000000064e-01,1.305586656624015962e+00,2.983670683576853122e+01,1.296823013379709444e+01,-1.480033607536969553e+00,1.884796945052485384e+01,9.854585034887478514e+02,7.404394677302566663e+01,7.404394677302566663e+01,0.000000000000000000e+00
1.020000000000000073e-01,1.318555563734137959e+00,2.983522872108576252e+01,1.296890711012200725e+01,-1.478114682768148169e+00,1.884737533197496973e+01,9.838896909720141366e+02,7.399758568437147233e+01,7.399758568437147233e+01,0.000000000000000000e+00
1.030000000000000082e-01,1.331525144477398115e+00,2.983375250695785397e+01,1.296958074326020771e+01,-1.476214127908564988e+00,1.884678243265649655e+01,9.823360115542877793e+02,7.395177923233022454e+01,7.395177923233022454e+01,0.000000000000000000e+00
1.040000000000000091e-01,1.344495395546740246e+00,2.983227817519152936e+01,1.297025106934213845e+01,-1.474331766323866644e+00,1.884619074283853735e+01,9.807973199533843172e+02,7.390652051918426935e+01,7.390652051918426935e+01,0.000000000000000000e+00
1.049999999999999961e-01,1.357466313670803837e+00,2.983080570776846585e+01,1.297091812406349653e+01,-1.472467423063097636e+00,1.884560025286034701e+01,9.792734722720863374e+02,7.386180274309008098e+01,7.386180274309008098e+01,0.000000000000000000e+00
1.059999999999999970e-01,1.370437895613494828e+00,2.982933508684362423e+01,1.297158194269105813e+01,-1.470620924842912958e+00,1.884501095313113339e+01,9.777643259850648292e+02,7.381761919659277282e+01,7.381761919659277282e+01,0.000000000000000000e+00
1.069999999999999979e-01,1.383410138173563286e+00,2.982786629474359330e+01,1.297224256006843035e+01,-1.468792100031934833e+00,1.884442283412980146e+01,9.762697399259189979e+02,7.377396326516547731e+01,7.377396326516547731e+01,0.000000000000000000e+00
1.079999999999999988e-01,1.396383038184185077e+00,2.982639931396495925e+01,1.297290001062170184e+01,-1.466980778635251559e+00,1.884383588640474727e+01,9.747895742743465917e+02,7.373082842577402118e+01,7.373082842577402118e+01,0.000000000000000000e+00
1.089999999999999997e-01,1.409356592512550188e+00,2.982493412717267844e+01,1.297355432836502231e+01,-1.465186792279057348e+00,1.884325010057366967e+01,9.733236905434246182e+02,7.368820824546500603e+01,7.368820824546500603e+01,0.000000000000000000e+00
1.100000000000000006e-01,1.422330798059456169e+00,2.982347071719848230e+01,1.297420554690608796e+01,-1.463409974195431396e+00,1.884266546732322212e+01,9.718719515670110241e+02,7.364609637997790514e+01,7.364609637997790514e+01,0.000000000000000000e+00
1.110000000000000014e-01,1.435305651758907786e+00,2.982200906703927501e+01,1.297485369945155398e+01,-1.461650159207256605e+00,1.884208197740884216e+01,9.704342214872665409e+02,7.360448657238053727e+01,7.360448657238053727e+01,0.000000000000000000e+00
1.120000000000000023e-01,1.448281150577720222e+00,2.982054915985556320e+01,1.297549881881236011e+01,-1.459907183713274881e+00,1.884149962165442105e+01,9.690103657422906736e+02,7.356337265172726347e+01,7.356337265172726347e+01,0.000000000000000000e+00
1.130000000000000032e-01,1.461257291515129175e+00,2.981909097896988925e+01,1.297614093740897978e+01,-1.458180885673279192e+00,1.884091839095219356e+01,9.676002510538796741e+02,7.352274853174023406e+01,7.352274853174023406e+01,0.000000000000000000e+00
1.140000000000000041e-01,1.474234071602405827e+00,2.981763450786529646e+01,1.297678008727658927e+01,-1.456471104593439758e+00,1.884033827626226199e+01,9.662037454153861518e+02,7.348260820951166750e+01,7.348260820951166750e+01,0.000000000000000000e+00
1.150000000000000050e-01,1.487211487902476037e+00,2.981617973018378365e+01,1.297741630007016411e+01,-1.454777681511765453e+00,1.883975926861251438e+01,9.648207180797053297e+02,7.344294576422893783e+01,7.344294576422893783e+01,0.000000000000000000e+00
1.160000000000000059e-01,1.500189537509545534e+00,2.981472662972479881e+01,1.297804960706949728e+01,-1.453100458983697552e+00,1.883918135909821956e+01,9.634510395473652125e+02,7.340375535592022516e+01,7.340375535592022516e+01,0.000000000000000000e+00
1.170000000000000068e-01,1.513168217548729766e+00,2.981327519044372920e+01,1.297868003918414281e+01,-1.451439281067834708e+00,1.883860453888180686e+01,9.620945815547323718e+02,7.336503122422151080e+01,7.336503122422151080e+01,0.000000000000000000e+00
1.180000000000000077e-01,1.526147525175687969e+00,2.981182539645041629e+01,1.297930762695828832e+01,-1.449793993311788487e+00,1.883802879919261031e+01,9.607512170623281236e+02,7.332676768716410720e+01,7.332676768716410720e+01,0.000000000000000000e+00
1.190000000000000085e-01,1.539127457576263458e+00,2.981037723200767786e+01,1.297993240057555298e+01,-1.448164442738169022e+00,1.883745413132650270e+01,9.594208202432477037e+02,7.328895913998194089e+01,7.328895913998194089e+01,0.000000000000000000e+00
1.199999999999999956e-01,1.552108011966127243e+00,2.980893068152984782e+01,1.298055438986371790e+01,-1.446550477830698123e+00,1.883688052664563273e+01,9.581032664716960880e+02,7.325160005393932749e+01,7.325160005393932749e+01,0.000000000000000000e+00
1.209999999999999964e-01,1.565089185590426535e+00,2.980748572958132669e+01,1.298117362429938737e+01,-1.444951948520450280e+00,1.883630797657816558e+01,9.567984323116273799e+02,7.321468497517784613e+01,7.321468497517784613e+01,0.000000000000000000e+00
1.219999999999999973e-01,1.578070975723439018e+00,2.980604236087515346e+01,1.298179013301257712e+01,-1.443368706172218907e+00,1.883573647261794548e+01,9.555061955054891314e+02,7.317820852358254058e+01,7.317820852358254058e+01,0.000000000000000000e+00
1.229999999999999982e-01,1.591053379668230239e+00,2.980460056027158089e+01,1.298240394479124049e+01,-1.441800603571008699e+00,1.883516600632419724e+01,9.542264349630718243e+02,7.314216539166658038e+01,7.314216539166658038e+01,0.000000000000000000e+00
1.239999999999999991e-01,1.604036394756315875e+00,2.980316031277667221e+01,1.298301508808572535e+01,-1.440247494908650561e+00,1.883459656932121717e+01,9.529590307504677185e+02,7.310655034347500703e+01,7.310655034347500703e+01,0.000000000000000000e+00
1.250000000000000000e-01,1.617020018347329113e+00,2.980172160354090138e+01,1.298362359101316699e+01,-1.438709235770540884e+00,1.883402815329807822e+01,9.517038640791266744e+02,7.307135821350615856e+01,7.307135821350615856e+01,0.000000000000000000e+00
1.260000000000000009e-01,1.630004247828690911e+00,2.980028441785777815e+01,1.298422948136181887e+01,-1.437185683122501167e+00,1.883346075000828534e+01,9.504608172950155449e+02,7.303658390565084346e+01,7.303658390565084346e+01,0.000000000000000000e+00
1.270000000000000018e-01,1.642989080615286257e+00,2.979884874116248028e+01,1.298483278659531770e+01,-1.435676695297759542e+00,1.883289435126950195e+01,9.492297738678840915e+02,7.300222239214970443e+01,7.300222239214970443e+01,0.000000000000000000e+00
1.280000000000000027e-01,1.655974514149143095e+00,2.979741455903049641e+01,1.298543353385688270e+01,-1.434182131984051090e+00,1.883232894896320886e+01,9.480106183806258286e+02,7.296826871256705260e+01,7.296826871256705260e+01,0.000000000000000000e+00
1.290000000000000036e-01,1.668960545899116577e+00,2.979598185717628667e+01,1.298603174997346699e+01,-1.432701854210836956e+00,1.883176453503434900e+01,9.468032365187384585e+02,7.293471797278189683e+01,7.293471797278189683e+01,0.000000000000000000e+00
1.300000000000000044e-01,1.681947173360576420e+00,2.979455062145195043e+01,1.298662746145983249e+01,-1.431235724336642035e+00,1.883120110149104676e+01,9.456075150598851451e+02,7.290156534399554289e+01,7.290156534399554289e+01,0.000000000000000000e+00
